tweet,bias,pos,neg,label
"['short', 'stream', 'tomorrow', '11:00', 'fun', 'day', 'today', 'thank', ':D']",1,1723,465,1.0
"['hi', 'juli', ':)', 'bad', 'thank', '...']",1,4679,559,1.0
"['hey', 'thank', 'follow', ':)', 'autofollow', 'teamfollowback']",1,4652,397,1.0
"['5so', 'calum', '5so', 'luke', '5so', 'ashton', '5so', 'hey', 'guy', 'pleas', 'follow', '✧', '｡', 'chelni', '｡', '✧', ':)']",1,4250,699,1.0
"[""i'm"", 'datz', ':-)']",1,876,343,1.0
"['goodnight', 'jeremi', ':)']",1,3593,4,1.0
"['big', 'hello', ""we'v"", 'sent', 'email', ':)']",1,3701,58,1.0
"['thank', 'friend', 'wonder', 'friday', ':)']",1,4400,171,1.0
"[""can't"", 'sleep', 'fmt', '4', 'dat', 'dm', ':)']",1,3723,317,1.0
"['also', 'know', 'tweet', ':)']",1,3809,187,1.0
"['hahahahaha', 'law', 'make', 'happen', 'would', 'heartbeat', ':D']",1,834,229,1.0
"['alreadi', 'clutch', 'shit', '...', 'foh', 'homi', ':)']",1,3904,422,1.0
"['great', 'idea', '...', ':-)']",1,1178,363,1.0
"['🐢', '—', 'like', '🐢', ':)']",1,3832,256,1.0
"['hi', 'pleas', 'check', 'final', 'design', ':)']",1,3941,368,1.0
"['visit', 'blog']",1,61,14,1.0
"['go', 'see', 'tonight', 'son', 'choic', 'film', 'glad', 'hear', 'worth', 'watch', ':)']",1,4074,502,1.0
"['hate', 'life', 'much', ':-)', 'lmao']",1,846,242,1.0
"['angel', 'must', 'confus', 'anoth', 'doctor', ':)', 'besteverdoctorwhoepisod']",1,3620,58,1.0
"[':)', ':)', ':)', 'relev', ':)', ':)', 'want', ':)', ':)', 'puke', ':)']",1,28642,264,1.0
"['make', 'sure', 'us', 'rubber', 'duck', 'proper', 'bath', 'without', 'us', ':-)', 'quacketyquack']",1,1102,248,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x8']",1,5600,813,1.0
"['that', ':)']",1,3581,15,1.0
"['one', 'irresist', ':)', 'flipkartfashionfriday']",1,3716,150,1.0
"['long', 'sublimin', 'messag', ':)', 'h', 'eatmeat', 'brewproject', 'lovenafianna']",1,3622,56,1.0
"['nice', 'one', 'mr', 'lewi', ':)']",1,3803,179,1.0
"['everytim', 'look', 'clock', '3:02', 'someth', 'weird', 'happen', 'finish', 'cough', 'blood', 'start', '3:02', 'nice', ':)']",1,3946,279,1.0
"['hi', 'thank', 'connect', 'specialis', 'thermal', 'imag', 'survey', '–', 'need', 'us', ':)']",1,4594,300,1.0
"['haha', 'thank', ':)', '🍰']",1,4246,139,1.0
"['’', 'muslim', 'love', 'prophet', ':)', 'غردلي']",1,3995,183,1.0
"['would', 'anyway', ':-)']",1,792,82,1.0
"['stop', 'get', 'hate', 'whatev', 'kind', 'is.h', 'made', 'mistak', 'understood', 'stop', ':)']",1,3905,419,1.0
"['thank', 'retweet', ':)']",1,4223,114,1.0
"['go', 'question', 'politician', ""i'm"", 'go', 'argu', 'man', 'intellect', '...', ':-)']",1,1503,1163,1.0
"['woah', 'big', 'plan', 'good', 'luck', ':)']",1,3899,147,1.0
"['thank', 'recommend', 'shiva', ':)', 'happi', 'music', 'mp3', 'mobil', 'app']",1,4446,168,1.0
"['summer', 'standrew', 'join', 'us', 'fish', 'chip', 'sandcastl', 'fun', ':)']",1,3783,108,1.0
"['like', 'ewok', 'case', ':D']",1,872,234,1.0
"[""i'd"", 'want', 'nate', 'win', ':)', 'brawl', 'rear', 'nake', 'choke', '4th']",1,3710,293,1.0
"['glad', 'like', ':)']",1,3844,232,1.0
"['coffe', 'bad', 'either', ':)']",1,3608,89,1.0
"['also', 'catch', 'heck', 'lot', 'gun', 'hater', 'tri', 'associ', 'gun', 'um', 'endow', '...', 'rude', 'respons', ':)']",1,4054,473,1.0
"['yeah', ':)']",1,3615,43,1.0
"['agre', 'sarah', 'phone', 'realli', 'busi', 'time', 'give', 'option', ':)', 'c']",1,3892,412,1.0
"['thank', 'play', 'journeyp', '4', ':D']",1,1321,173,1.0
"['one', 'best', 'convers', 'ai', 'today', 'pleasur', 'meet', 'sir', ':-)']",1,1061,321,1.0
"['name', 'sikandar', 'khan', 'support', 'pti', 'standwdik', ':)', 'westandwithik']",1,3624,44,1.0
"['starbuck', 'logo', 'stand', 'obsess', 'addict', 'death', 'lol', ':p']",1,222,56,1.0
"['love', ':)']",1,3968,154,1.0
"['keep', 'smile', ':)', 'perhap', 'smile', 'renew', 'hope', 'someon', ""who'"", 'lose', '..', '•', 'smile', 'chariti', ':)']",1,7716,351,1.0
"['hello', ':)', 'tell', 'still', 'keep', 'touch', 'zayn', ':)']",1,7354,214,1.0
"['bless', 'friday', ':)', 'جمعة_مباركة']",1,3697,16,1.0
"['smile', 'enjoy', 'time', ':)']",1,3832,187,1.0
"['min', 'follback', ':)']",1,3596,11,1.0
"['go', 'hoki', ':)', 'biz', 'internship', 'post', 'univers', 'recruit', 'non', 'tech', 'websit', ""i'll"", 'dm', 'info']",1,3900,317,1.0
"['hello', 'n', 'america', 'california', 'usa', 'dear', 'friend', 'thank', 'follow', ':)']",1,4728,461,1.0
"['juli', '24', '2015', '01:16', 'mean', 'time', 'give', 'love', 'mist', '45gameplay', ':)', 'ilovey']",1,4208,434,1.0
"['hahaha', 'bailey', 'may', ':)', 'fan', 'boy', 'ariana', 'grand', 'pbb', '737gold']",1,3670,65,1.0
"['nex', 'vex', 'design', ':)']",1,3592,5,1.0
"['good', 'morn', 'iger', ':)', 'leicaq', 'leica', 'goodmorn']",1,3918,134,1.0
"['dudee', ""i'm"", 'happi', 'like', ':)', 'tell', 'favorit']",1,4235,628,1.0
"['ye', 'keep', 'come', 'list', 'someon', 'els', 'mention', 'persona', '’', 'tri', 'thank', ':)']",1,4552,449,1.0
"['yepp', 'cours', 'mo', ':)']",1,3589,14,1.0
"[""let'"", 'play', ':)']",1,3637,55,1.0
"[':)', 'thank', 'much', '😊', '😊']",1,4299,266,1.0
"['invit', 'pin', '5878e503', ':)']",1,3590,5,1.0
"['play', 'dota', '2', ':D']",1,736,91,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x7']",1,5600,813,1.0
"['glad', 'agre', 'greg', 'think', ""they'r"", 'pretti', 'use', ':)', 'mka']",1,3772,156,1.0
"['come', 'australia', 'love', 'posey', ':)']",1,4044,248,1.0
"['surreal', ':)']",1,3571,2,1.0
"['ah', 'ok', 'wonder', ':)']",1,3654,64,1.0
"['yeah', 'noth', 'stop', 'king', 'franc', ':D', 'nice', 'day']",1,1058,280,1.0
"['go', 'miami', 'tomorrow', ':)']",1,3757,261,1.0
"['fab', 'hope', ':)']",1,3721,106,1.0
"['james_yammouni', 'hey', 'jame', 'thank', 'follow', 'pleas', 'follow', '✧', '｡', 'chelni', '｡', '✧', ':)']",1,5165,975,1.0
"['thank', 'retweet', 'friend', ':)']",1,4284,153,1.0
"['thank', 'much', ':)']",1,4277,248,1.0
"['appreci', 'glad', 'friend', ':)']",1,3703,45,1.0
"[':)', 'thank']",1,4188,109,1.0
"['time', 'mine', ':D']",1,770,178,1.0
"['full', 'breakdown', 'materi', 'use', 'thorin', ':D', 'time', 'hunt', 'materi', 'work', 'project']",1,942,363,1.0
"[':-d', 'love', 'lot', ':-)', 'xx']",1,1226,197,1.0
"['tire', 'yesterday', 'choroo', 'ga', 'nahi', 'us', 'ko', ':D']",1,760,118,1.0
"['cheer', 'mike', 'love', 'pic', ':)']",1,4018,176,1.0
"['aztec', 'princess', ':)']",1,3571,4,1.0
"['nice', 'raini', 'walk', 'work', 'stop', 'look', 'rain', 'river', 'saw', 'kingfish', ':)']",1,3985,368,1.0
"['ask', 'made', 'year', ':)']",1,3701,100,1.0
"[':)', 'love', 'relax', 'face', '...', 'least']",1,4289,523,1.0
"['chinua', 'acheb', 'intellectu', 'doesnt', 'mean', 'know', 'intellectu', 'issu', 'mean', 'take', 'pleasur', ':-)']",1,965,280,1.0
"['amber', 'liquid', 'continu', 'flow', 'almost', 'game', 'time', ':-)', 'melbournetrip', '2015', 'taxikitchen']",1,886,226,1.0
"['..', 'harri', 'dm', 'giveaway', 'nooow', ':)', '♥', '★', '☆']",1,3775,168,1.0
"['stat', 'day', 'arriv', '4', 'new', 'follow', 'unfollow', ':)', 'via']",1,4621,498,1.0
['let'],1,68,37,1.0
"['studi', 'mcdo', 'strong', 'selfi', 'game', 'everywher', ':)']",1,3623,50,1.0
"['hey', 'iphon', 'dreamer', 'tanisha', '1nonli', ':)', 'wanna', 'get', 'iph', '0ne', '6', 'free', 'checkout', 'bi0', 'thank']",1,4588,499,1.0
"['often', 'attitud', 'kindl', 'flame', 'other', 'convict', 'loui', 'e', 'le', 'bar', ':-)']",1,723,25,1.0
"['good', 'reason', 'hope', ':)']",1,3960,213,1.0
"['later', ':-)']",1,708,14,1.0
"['thank', ':)']",1,4188,109,1.0
"['well', '..', 'worth', 'repath', ':)', 'repath', 'kak', 'adi', 'pic', '—']",1,3849,212,1.0
"[""i'm"", 'stefani', '...', 'real', 'one', ':)']",1,4191,845,1.0
"[""that'"", 'complet', 'true', ""i'm"", 'watch', 'entir', 'seri', 'sg1', 'right', 'lightbox', 'confirm', ':)']",1,3956,573,1.0
"['inde', 'ran', 'charact', 'knew', 'get', ':)']",1,3797,246,1.0
"['hand', 'incorrect', 'spell', ""i'm"", 'apologist', ':D']",1,822,355,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x6']",1,5600,813,1.0
"['add', ':)']",1,3590,28,1.0
"['oh', 'okay', 'thank', ':)']",1,4280,239,1.0
"['vuli', 'today', '2', 'tomorrow', 'though', ':)']",1,3794,243,1.0
"['boat', 'trip', 'beauti', 'wife', ':-)']",1,763,28,1.0
"['juli', '24', '2015', '01:15', 'mean', 'time', 'give', 'love', 'mist', '45gameplay', ':)', 'ilovey']",1,4208,434,1.0
"['tom', ':D', 'via', 'snapchat', 'x']",1,811,123,1.0
"['hey', 'cam', 'come', 'peac', ':)', 'help', 'c']",1,3775,185,1.0
"['stat', 'day', 'arriv', '2', 'new', 'follow', 'unfollow', ':)', 'via']",1,4655,522,1.0
"['want', 'ruin', 'dream', 'think', 'batman', ':-)']",1,877,357,1.0
"['stat', 'week', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4509,413,1.0
"['cute', 'look', 'fabul', ':)']",1,3736,145,1.0
"['watch', ':)']",1,3614,79,1.0
"['ye', 'pearson', 'reput', 'nikkei', 'reput', 'hmmm', '...', 'ask', 'michael', 'woodford', ':D']",1,1047,411,1.0
"['cousin', 'life', ':)', '❤', '💜', '💘', '💋', 'vsco', 'vscocam', 'vscoph', 'vscogood', 'vscophil', 'vscocousin', 'love', '…']",1,4108,237,1.0
"['yaap', 'urwelc', ':)']",1,3570,2,1.0
"['flipkartfashionfriday', 'neon', 'color', 'hot', 'pant', ':-)', ';)']",1,767,18,1.0
"['haaa', 'would', 'miss', ':-)']",1,804,371,1.0
"['everyon', 'want', 'parcel', 'everyon', 'will', 'believ', 'auspost', 'fail', 'deliv', ':)']",1,3802,328,1.0
"['earth', '2.0', ':)']",1,3577,3,1.0
"['hello', ':)', 'get', 'youth', 'job', 'opportun', 'follow']",1,4297,523,1.0
"['openfollow', 'rp', 'speak', 'eng', 'retweet', ':)']",1,3615,14,1.0
"['hi', ':)', 'may', 'interest', 'blog']",1,3814,63,1.0
"['rain', ""god'"", 'way', 'tell', 'time', 'nap', ':-)', 'hehe']",1,927,280,1.0
"['okay', ""let'"", 'start', 'littl', 'featur', 'today', ':)', 'yūjō-cosplay', 'cosplay', 'luxembourg', 'start', '...']",1,4190,597,1.0
"[':)', 'day', 'tommorow', 'ok', 'chill']",1,3861,191,1.0
"['thank', 'retweet', ':)']",1,4223,114,1.0
"['yay', 'bunni', ':)']",1,3585,6,1.0
"['damn', 'food', 'good', ':)']",1,3815,150,1.0
"['flipkartfashionfriday', 'love', ':)']",1,3985,154,1.0
"['pleas', ""can't"", 'sleep', 'till', 'broadcast', 'needa', 'laugh', 'littl', ':)']",1,3809,589,1.0
"['good', 'night', ':-)']",1,998,147,1.0
"['stat', 'week', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4509,413,1.0
"['use', 'u', ':-)']",1,911,236,1.0
"['thank', ""can't"", 'wait', 'make', 'next', 'cover', ':)']",1,4457,476,1.0
"['gal', 'also', 'bend', 'one', 'knee', 'put', 'men', 'bend', 'two', 'knee', 'pleasur', 'men', 'heaven', ':)']",1,3824,209,1.0
"['thank', 'propos', ':)']",1,4191,111,1.0
"['score', '10', 'goal', 'list', 'forgotten', ':)']",1,3606,25,1.0
"['loan', 'back', 'januari', ':D']",1,730,122,1.0
"['add', 'snapchat', 'hanabutl', '18', 'snapchat', 'kikhorni', 'interraci', 'facetim', 'makeup', 'music', 'kikgirl', ':)']",1,3701,247,1.0
"['care', 'chu', 'told', 'rememb', ':)']",1,3609,50,1.0
"['finger', 'cross', ':)']",1,3577,14,1.0
"['yay', ""weekend'"", 'happi', 'punt', 'everyon', ':D', 'horserac', 'hors', 'bet', 'horseracingtip']",1,926,67,1.0
"['stat', 'day', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4672,506,1.0
"['yup', 'soul', 'good', ':-)', 'guitar', 'soul', 'featur', 'cocoar']",1,950,120,1.0
"['alway', 'good', 'stand', 'crowd', ':)']",1,3883,166,1.0
"['salut', ':)']",1,3571,2,1.0
"['brief', 'introduct', '2', 'earliest', 'histori', 'indian', 'subcontin', 'even', 'bfr', 'maurya']",1,102,116,1.0
"['jordanian', 'number', '00962778381', '838', 'whatsapp', ':)']",1,3589,10,1.0
"['photoset', 'tenyai', 'ya', '’', 'know', 'think', '…', 'hee', 'hee', ':D', 'first', 'ss', 'month', 'well', 'day', '1', 'semi', '...']",1,1683,876,1.0
"['best', 'atp', 'player', 'wimbledon', '2015', '):', 'feder', 'nadal', 'monfil', 'handsom', 'atp', 'player', 'cilic', 'cilic', 'cilic', ':)']",1,3684,50,1.0
"['mind', 'follow', 'back', ':)']",1,4070,393,1.0
"['thx', 'follow', ':D']",1,1025,263,1.0
"['right', ':-)']",1,739,51,1.0
"['sure', 'need', 'firm', 'stuff', 'diari', 'let', 'know', 'potenti', 'august', ':)']",1,3944,324,1.0
"['ff', 'nyc', 'girl', 'must', 'follow', ':-)']",1,1184,311,1.0
"['chillin', 'lil', ':)', 'draw', 'tail', 'kitten', 'x']",1,3655,54,1.0
"[""i'm"", 'realli', 'nice', 'actual', '😂', '😁', 'thank', ':)']",1,4590,653,1.0
"['garret', '❤', ':D']",1,659,21,1.0
"['nice', 'one', 'baz', 'lucki', 'work', 'wonder', 'compani', 'peopl', ':-)']",1,1127,405,1.0
"['oh', ':D']",1,682,92,1.0
"['say', 'hello', 'leo', 'xst', 'seri', 'standard', 'centrifug', 'pump', ':)']",1,3701,83,1.0
"['give', 'hour', 'messag', 'see', 'day', 'look', 'like', 'tip', 'go', 'live', 'websit', ':)']",1,4640,952,1.0
"['awak', ':p']",1,147,10,1.0
"['long', 'hair', 'men', 'make', 'world', 'better', 'place']",1,257,233,1.0
"['realli', 'good', 'also', 'etern', ':)']",1,3923,253,1.0
"['job', ':-)']",1,733,13,1.0
"['forgiv', 'forget', ':)']",1,3587,11,1.0
"['stat', 'week', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4509,413,1.0
"['love', 'put', 'someon', ""else'"", 'need', ':)']",1,4099,332,1.0
"['thank', ':-)']",1,1312,107,1.0
"['thank', ':)']",1,4188,109,1.0
"['kangin', 'oppa', ':)', 'teenchoic', 'choiceinternationalartist', 'superjunior']",1,3604,21,1.0
"['بندر', 'العنزي', 'heiyo', 'visit', 'websit', 'free', '50.000', 'coin', '8', 'ball', 'pool', 'thank', ':D']",1,1358,161,1.0
"['lil', 'bitch', 'heiya', 'visit', 'site', 'u', 'wanna', 'grab', 'free', '30.000', '8', 'ball', 'pool', 'coin', 'thank', ':)']",1,4510,468,1.0
"['pleasur', 'kristin', 'enjoy', 'flight', ':)']",1,3660,18,1.0
"['fulfil', 'fantasi', ':)', '👉']",1,3585,4,1.0
"['ye', 'cass', 'think', ':)']",1,3709,125,1.0
"['happi', 'moment', ':-)', 'surajettan', 'kashi', 'ashwathi', '...']",1,1207,370,1.0
"['ye', 'mommi', 'doesnt', 'power', 'back', 'yesss', ':D']",1,823,181,1.0
"['refresh', 'time', 'tirth', 'brambhatt', ':D', '—', 'play', 'snooker']",1,837,241,1.0
"['thank', ':)']",1,4188,109,1.0
"['glad', 'see', 'work', 'hard', 'im', 'grate', 'compens', 'honestli', 'play', 'game', 'free', 'good', 'enough', ':)']",1,4343,651,1.0
"['followback', ':)']",1,3574,8,1.0
"['talk', 'shit', ':)']",1,3626,83,1.0
"[""i'm"", 'play', 'brain', 'dot', 'braindot']",1,264,395,1.0
"['add', 'kik', 'theoper', '479', 'kik', 'kikgirl', 'snapchat', 'hot', 'pussi', 'premiostumundo', 'kikkomansabor', ':)']",1,3709,278,1.0
"['good', 'night', 'everyon']",1,364,173,1.0
"['actual', 'would', 'beg', 'differ', 'one', 'sometim', 'less', ':)', 'philosoph']",1,3835,275,1.0
"[""i'll"", 'differ', 'get', 'back', 'wow', ""can't"", 'wait', 'hannib', 'ruin', ':)']",1,4116,654,1.0
"['hi', 'bam', 'follow', 'bestfriend', 'love', 'lot', ':)', 'see', 'warsaw', '<3', 'love', '<3', 'x5']",1,5600,813,1.0
"['bring', 'graphic', 'design', 'web', 'design', 'skill', 'next', 'level', ':)', 'learn', '...']",1,3983,398,1.0
"['join', 'us', 'see', 'make', 'everi', 'wed', 'thur', 'fri', 'juli', 'aug', 'excl', '12', 'aug', 'free', 'craft', ""we'll"", 'tidi', ':)']",1,4103,356,1.0
"['ff', 'new', 'member', ':)']",1,3775,63,1.0
"['play', ""i'm"", 'eat', 'raw', 'weeni', ':)']",1,3805,420,1.0
"['world', 'name', 'annoyingbabi', 'probabl', 'come', 'ur', 'world', ':)']",1,3758,176,1.0
"['thank', 'mention', 'honor', 'includ', 'among', 'great', 'blog', ':)', 'great', 'weekend', 'share', 'x']",1,4790,241,1.0
[':)'],1,3568,2,1.0
"['thank', 'tweet', 'post', ':)']",1,4270,156,1.0
"['littl', 'man', 'watch', 'weather', 'forecast', 'lazi', 'cosi', 'day', 'today', 'first', 'day', 'holiday', ':)']",1,4343,619,1.0
"['client_amends_edit', '_5_final_final_fin', 'pdf', ':)', 'morn']",1,3672,33,1.0
"['exactli', ':)', 'mauliat', 'ito']",1,3577,7,1.0
"['hello', ':-)', 'walk', 'citi', 'instal', 'applic', 'zonzofox', 'click', 'link']",1,819,46,1.0
"['ye', 'friday', ':)']",1,3761,62,1.0
"['okkay', ':)']",1,3569,2,1.0
"['knock', 'knock', ""soloist'"", 'ryu', 'saera', 'verifi', 'would', 'nice', 'pinkeu']",1,194,95,1.0
"['angri', 'grandpa', 'play', 'minecraft', 'anim', 'minecraft']",1,73,57,1.0
"['screencap', 'jonghyun', 'seungyeon', 'com', 'cnblue', 'mbc', 'wgm', 'pri', ';)', ':)']",1,3606,5,1.0
"['angri', 'grandpa', 'play', 'minecraft', 'anim', 'minecraft']",1,73,57,1.0
"['angri', 'grandpa', 'play', 'minecraft', 'anim', 'minecraft']",1,73,57,1.0
"['oh', 'masa', ':-)', 'got', 'btw', 'entrepreneurship', 'empow']",1,830,201,1.0
"['must', 'get', 'readi', 'trip', 'limpopo', ':)']",1,3832,272,1.0
"['one', 'day', 'think', 'would', 'love', 'meet', 'person', ':)']",1,4543,642,1.0
"['best', 'thing', 'drive', 'long', 'distanc', 'listen', 'radio', ':)']",1,3772,154,1.0
"['excit', 'second', 'pict', ':)']",1,3612,14,1.0
"['snapchat', 'norapowel', '19', 'snapchat', 'hornykik', 'teen', 'booti', 'photooftheday', 'music', 'livesex', ':)']",1,3681,212,1.0
"['nope', ':)', 'emir', 'air', 'line']",1,3590,19,1.0
"['walk', 'fruit', 'shop', 'lot', 'pumpkin', 'guy', 'smile', 'look', 'pretti', 'funni', 'matter', 'work', ':)']",1,4103,379,1.0
"['thank', 'retweet', 'friend', ':)']",1,4284,153,1.0
"['stat', 'day', 'arriv', '1', 'new', 'follow', 'unfollow', ':)', 'via']",1,4672,506,1.0
"['get', 'free', 'gold', 'w', '–', 'download', 'world', 'tank', '–', 'easi']",1,348,304,1.0
"['great', 'reserv', 'window', '10', ':)', 'mm']",1,3771,40,1.0
"['get', 'free', 'gold', 'w', '–', 'download', 'world', 'tank', '–', 'easi']",1,348,304,1.0
"['get', 'free', 'gold', 'w', '–', 'download', 'world', 'tank', '–', 'easi']",1,348,304,1.0
"['thrice', ':)']",1,3569,2,1.0
"['good', 'weekend', ':-)']",1,1005,126,1.0
"[':)', 'back', 'ya']",1,3689,139,1.0
"['offici', 'patron', 'love', 'work', ""i'm"", 'look', 'forward', 'see', 'extra', 'content', ':)']",1,4631,867,1.0
"['coffe', 'book', 'ventur', 'outsid', ':)', 'holiday', 'coffe', 'read', 'deathcur']",1,3663,73,1.0
"['one', 'bottom', 'look', 'like', 'boob', ':)']",1,4071,483,1.0
"['worri', ':)', 'blame', 'haha', 'x']",1,3712,82,1.0
"['celebr', 'end', 'work', 'week', ':)', 'invit', 'friend', 'dine', 'experi', 'modern', 'korean', 'hous', '…']",1,3924,311,1.0
"['one', 'absolut', 'best', 'bit', 'job', 'thank', 'let', 'grill', 'write', 'process', ':)']",1,4538,363,1.0
"['like', ':D']",1,862,228,1.0
"['disk', 'manag', 'sinc', 'nt4', 'iirc', ':D', 'also', 'ux', 'refin', 'zdp']",1,691,67,1.0
"['okay', 'didnt', 'mind', 'everyon', 'opinion', ':)', 'anyway', ""we'r"", 'talk', 'first', 'time']",1,3960,377,1.0
"['great', 'justic', 'also', 'text', 'adventur', ':D']",1,859,58,1.0
"['keep', 'tri', 'get', ':)']",1,3886,333,1.0
"['alway', 'nice', 'get', 'invit', ':)']",1,3956,310,1.0
"['awww', 'thank', 'daw', 'tine', ':)', 'btw', 'heard', 'sa', 'gensan', 'ka', 'miss', 'know']",1,4409,597,1.0
"['dont', 'give', 'know', 'better', 'day', 'come', ':-)']",1,1266,496,1.0
"['order', 'frightl', 'undead', 'plush', 'cushion', ':D', 'hope', ""they'll"", 'soon', 'xxx']",1,859,176,1.0
"['nba', '2k15', 'mypark', '–', 'chronicl', 'gryph', 'volum', '3']",1,65,39,1.0
"[""i'm"", 'gonna', 'buy', ':)']",1,3783,413,1.0
"['download', 'twitter', 'phone', 'time', ':-)']",1,877,233,1.0
"[""i'm"", 'reason', 'ok']",1,234,384,1.0
"['tri', 'come', 'decis', 'favor', 'side', ':)']",1,3707,166,1.0
"['nba', '2k15', 'mypark', '–', 'chronicl', 'gryph', 'volum', '3']",1,65,39,1.0
"['nba', '2k15', 'mypark', '–', 'chronicl', 'gryph', 'volum', '3']",1,65,39,1.0
"[""i'll"", 'give', 'minut', ':)']",1,3713,85,1.0
"['happi', 'birthday', 'bro', ':)', 'good', 'one']",1,4244,302,1.0
"['hey', 'thank', 'follow', ':)']",1,4645,397,1.0
"['friday', 'mood', ':)', 'sourc', 'ellen', 'degener', 'show']",1,3724,43,1.0
"['oh', 'ye', 'shirt', ""they'r"", 'nice', ':)', 'rofl', 'old', 'mint', ':D', ""i'm"", 'rock', 'sexi', 'superdri', 'tee', 'right', 'x']",1,4780,644,1.0
"['vacat', 'yet', 'berangkaat', 'lagiii', ':D']",1,650,36,1.0
"['made', 'happi', ':)']",1,3832,50,1.0
"['worri', 'fix', ':)']",1,3596,20,1.0
"['give', 'yet', 'receiv', 'less', 'ok', 'lng', 'siguro', 'un', 'kesa', 'give', 'yet', 'receiv', 'noth', '...', ':)']",1,4061,548,1.0
"['interview', 'day', 'today', 'send', 'lotsa', 'lotsa', 'good', 'luck', ':D', 'xx']",1,1324,396,1.0
"['child', ':D']",1,632,4,1.0
"['hear', 'lot', 'see', 'lot', '’', 'say', 'anyth', ':)']",1,4063,322,1.0
"['thank', 'u', 'mistress', ':)']",1,4365,302,1.0
"['hour', 'beauti', 'sleep', 'readi', 'hour', 'pure', 'organis', 'offic', 'weekend', ':-)', 'oh', '...', '...']",1,1584,973,1.0
"['good', 'afternoon', ':)']",1,3816,106,1.0
"['know', 'live', 'australia', 'talk', 'friend', 'cuz', 'like', '4am', 'thank', 'anyway', ':)']",1,4724,609,1.0
"['haha', 'thank', 'man', ':-)', 'fingers-cross', '’', 'delv', 'deep', 'htaccess', 'file']",1,1416,202,1.0
"['saw', 'adf', 'womad', 'gran', 'canaria', 'yr', 'ago', 'best', 'gig', 'ever', 'crazi', 'time', ':)']",1,3821,276,1.0
"['nice', 'day', 'work', 'today', 'tmrw', ':)']",1,4133,411,1.0
"['twist', 'defin', 'hell', 'feel', 'like', 'youv', 'made', 'break', '...', ':)', 'teamnatur']",1,4208,763,1.0
"['huni', ':)', 'xx']",1,3611,20,1.0
"['hi', 'would', 'like', 'concert', 'let', 'know', 'citi', 'countri', ""i'll"", 'start', 'work', 'thank', ':)']",1,5226,855,1.0
"['actual', 'go', ':D', 'yayayayay', 'gonna', 'first', 'yt', 'convent', '<3']",1,1005,354,1.0
"['sure', 'mate', 'worri', ':D', 'thank']",1,1332,148,1.0
"['snapchat', 'sexyjudi', '19', 'snapchat', 'kikmeboy', 'tagsforlik', 'pussi', 'gay', 'indiemus', 'sexo', ':)']",1,3677,202,1.0
"['v', 'nice', 'day', 'happen', 'surreal', ':)']",1,3940,227,1.0
"['well', 'done', 'good', 'get', 'thing', 'way', ':-)']",1,1386,507,1.0
"['thank', ':)']",1,4188,109,1.0
"['love', 'love', 'love', ':)']",1,4768,458,1.0
